paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
PACT-2016-P0035,PACT,PACT,2016,complete,Power Tuning HPC Jobs on Power-Constrained Systems,Neha Gholkar|Frank Mueller 0001|Barry Rountree,Conference Papers,,accepted_paper,10.1145/2967938.2967961,,,,,https://dblp.org/rec/conf/IEEEpact/GholkarMR16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967961,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0036,PACT,PACT,2016,complete,Reducing Cache Coherence Traffic with Hierarchical Directory Cache and NUMA-Aware Runtime Scheduling,Paul Caheny|Marc Casas|Miquel Moretó|Hervé Gloaguen|Maxime Saintes|Eduard Ayguadé|Jesús Labarta|Mateo Valero,Conference Papers,,accepted_paper,10.1145/2967938.2967962,,,,,https://dblp.org/rec/conf/IEEEpact/CahenyCMGSALV16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967962,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0037,PACT,PACT,2016,complete,Reduction Drawing: Language Constructs and Polyhedral Compilation for Reductions on GPU,Chandan Reddy 0001|Michael Kruse|Albert Cohen 0001,Conference Papers,,accepted_paper,10.1145/2967938.2967950,,,,,https://dblp.org/rec/conf/IEEEpact/ReddyK016,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967950,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0038,PACT,PACT,2016,complete,Resource Conscious Reuse-Driven Tiling for GPUs,Prashant Singh Rawat|Changwan Hong|Mahesh Ravishankar|Vinod Grover|Louis-Noël Pouchet|Atanas Rountev|P. Sadayappan,Conference Papers,,accepted_paper,10.1145/2967938.2967967,,,,,https://dblp.org/rec/conf/IEEEpact/RawatHRGPRS16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967967,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0039,PACT,PACT,2016,complete,Rinnegan: Efficient Resource Use in Heterogeneous Architectures,Sankaralingam Panneerselvam|Michael M. Swift,Conference Papers,,accepted_paper,10.1145/2967938.2967964,,,,,https://dblp.org/rec/conf/IEEEpact/PanneerselvamS16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967964,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0040,PACT,PACT,2016,complete,Scalable Task Parallelism for NUMA: A Uniform Abstraction for Coordinated Scheduling and Memory Management,Andi Drebes|Antoniu Pop|Karine Heydemann|Albert Cohen 0001|Nathalie Drach,Conference Papers,,accepted_paper,10.1145/2967938.2967946,,,,,https://dblp.org/rec/conf/IEEEpact/DrebesPH0D16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967946,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0041,PACT,PACT,2016,complete,Scaling Data Analytics with Moore's Law,Kunle Olukotun,Conference Papers,,accepted_paper,10.1145/2967938.2970375,,,,,https://dblp.org/rec/conf/IEEEpact/Olukotun16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2970375,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0042,PACT,PACT,2016,complete,Scheduling Techniques for GPU Architectures with Processing-In-Memory Capabilities,Ashutosh Pattnaik|Xulong Tang|Adwait Jog|Onur Kayiran|Asit K. Mishra|Mahmut T. Kandemir|Onur Mutlu|Chita R. Das,Conference Papers,,accepted_paper,10.1145/2967938.2967940,,,,,https://dblp.org/rec/conf/IEEEpact/PattnaikTJKMKMD16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967940,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,milestone,4,Early PACT row connecting GPU scheduling and PIM/near-memory execution.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0043,PACT,PACT,2016,complete,Sparso: Context-driven Optimizations of Sparse Linear Algebra,Hongbo Rong|Jongsoo Park|Lingxiang Xiang|Todd A. Anderson 0001|Mikhail Smelyanskiy,Conference Papers,,accepted_paper,10.1145/2967938.2967943,,,,,https://dblp.org/rec/conf/IEEEpact/RongPXAS16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967943,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0044,PACT,PACT,2016,complete,Speculatively Exploiting Cross-Invocation Parallelism,Jialu Huang|Prakash Prabhu|Thomas B. Jablin|Soumyadeep Ghosh|Sotiris Apostolakis|Jae W. Lee|David I. August,Conference Papers,,accepted_paper,10.1145/2967938.2967959,,,,,https://dblp.org/rec/conf/IEEEpact/HuangPJGALA16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967959,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0045,PACT,PACT,2016,complete,Student Research Poster: A Low Complexity Cache Sharing Mechanism to Address System Fairness,Vicent Selfa|Julio Sahuquillo|Salvador Petit|María Engracia Gómez,Conference Papers,,accepted_paper,10.1145/2967938.2971464,,,,,https://dblp.org/rec/conf/IEEEpact/SelfaSPG16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971464,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0046,PACT,PACT,2016,complete,Student Research Poster: A Scalable General Purpose System for Large-Scale Graph Processing,Jiawen Sun,Conference Papers,,accepted_paper,10.1145/2967938.2971465,,,,,https://dblp.org/rec/conf/IEEEpact/Sun16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971465,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0047,PACT,PACT,2016,complete,Student Research Poster: Compiling Boolean Circuits to Non-deterministic Branching Programs to be Implemented by Light Switching Circuits,Vladislav Tartakovsky,Conference Papers,,accepted_paper,10.1145/2967938.2971468,,,,,https://dblp.org/rec/conf/IEEEpact/Tartakovsky16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971468,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0048,PACT,PACT,2016,complete,Student Research Poster: From Processing-in-Memory to Processing-in-Storage,Roman Kaplan,Conference Papers,,accepted_paper,10.1145/2967938.2971463,,,,,https://dblp.org/rec/conf/IEEEpact/Kaplan16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971463,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0049,PACT,PACT,2016,complete,Student Research Poster: Network Controller Emulation on a Sidecore for Unmodified Virtual Machines,Arthur Kiyanovski,Conference Papers,,accepted_paper,10.1145/2967938.2971469,,,,,https://dblp.org/rec/conf/IEEEpact/Kiyanovski16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971469,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0050,PACT,PACT,2016,complete,Student Research Poster: Slack-Aware Shared Bandwidth Management in GPUs,Saumay Dublish,Conference Papers,,accepted_paper,10.1145/2967938.2971470,,,,,https://dblp.org/rec/conf/IEEEpact/Dublish16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971470,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0051,PACT,PACT,2016,complete,Student Research Poster: Software Out-of-Order Execution for In-Order Architectures,Kim-Anh Tran,Conference Papers,,accepted_paper,10.1145/2967938.2971466,,,,,https://dblp.org/rec/conf/IEEEpact/Tran16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2971466,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0052,PACT,PACT,2016,complete,Tardis 2.0: Optimized Time Traveling Coherence for Relaxed Consistency Models,Xiangyao Yu|Hongzhe Liu|Ethan Zou|Srinivas Devadas,Conference Papers,,accepted_paper,10.1145/2967938.2967942,,,,,https://dblp.org/rec/conf/IEEEpact/YuLZD16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967942,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0053,PACT,PACT,2016,complete,Vectorization of Multibyte Floating Point Data Formats,Andrew Anderson 0001|David Gregg,Conference Papers,,accepted_paper,10.1145/2967938.2967966,,,,,https://dblp.org/rec/conf/IEEEpact/AndersonG16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967966,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0054,PACT,PACT,2016,complete,WearCore: A Core for Wearable Workloads,Sanyam Mehta|Josep Torrellas,Conference Papers,,accepted_paper,10.1145/2967938.2967956,,,,,https://dblp.org/rec/conf/IEEEpact/MehtaT16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967956,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2016-P0055,PACT,PACT,2016,complete,μC-States: Fine-grained GPU Datapath Power Management,Onur Kayiran|Adwait Jog|Ashutosh Pattnaik|Rachata Ausavarungnirun|Xulong Tang|Mahmut T. Kandemir|Gabriel H. Loh|Onur Mutlu|Chita R. Das,Conference Papers,,accepted_paper,10.1145/2967938.2967941,,,,,https://dblp.org/rec/conf/IEEEpact/KayiranJPATKLMD16,,https://dblp.org/db/conf/IEEEpact/pact2016.html,,DBLP PACT 2016 proceedings metadata,https://doi.org/10.1145/2967938.2967941,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2017-P0001,PACT,PACT,2017,complete,A DSL for Performance Orchestration,Thiago Santos Faria Xavier Teixeira|David A. Padua|William Gropp,Conference Papers,,accepted_paper,10.1109/PACT.2017.50,,https://doi.org/10.1109/PACT.2017.50,,,https://dblp.org/rec/conf/IEEEpact/TeixeiraPG17,,https://dblp.org/db/conf/IEEEpact/pact2017.html,,DBLP PACT 2017 proceedings metadata,https://doi.org/10.1109/PACT.2017.50,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2017-P0002,PACT,PACT,2017,complete,A Generalized Framework for Automatic Scripting Language Parallelization,Taewook Oh|Stephen R. Beard|Nick P. Johnson|Sergiy Popovych|David I. August,Conference Papers,,accepted_paper,10.1109/PACT.2017.28,,https://doi.org/10.1109/PACT.2017.28,,,https://dblp.org/rec/conf/IEEEpact/OhBJPA17,,https://dblp.org/db/conf/IEEEpact/pact2017.html,,DBLP PACT 2017 proceedings metadata,https://doi.org/10.1109/PACT.2017.28,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2017-P0003,PACT,PACT,2017,complete,A GPU-Friendly Skiplist Algorithm,Nurit Moscovici|Nachshon Cohen|Erez Petrank,Conference Papers,,accepted_paper,10.1109/PACT.2017.13,,https://doi.org/10.1109/PACT.2017.13,,,https://dblp.org/rec/conf/IEEEpact/MoscoviciCP17,,https://dblp.org/db/conf/IEEEpact/pact2017.html,,DBLP PACT 2017 proceedings metadata,https://doi.org/10.1109/PACT.2017.13,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2017-P0004,PACT,PACT,2017,complete,An Ultra Low-Power Hardware Accelerator for Acoustic Scoring in Speech Recognition,Hamid Tabani|José-María Arnau|Jordi Tubella|Antonio González 0001,Conference Papers,,accepted_paper,10.1109/PACT.2017.11,,https://doi.org/10.1109/PACT.2017.11,,,https://dblp.org/rec/conf/IEEEpact/TabaniAT017,,https://dblp.org/db/conf/IEEEpact/pact2017.html,,DBLP PACT 2017 proceedings metadata,https://doi.org/10.1109/PACT.2017.11,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
